,customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
231,232,Zaria,Koeppke,Female,94,1987-11-11 00:00:00,Professor,Retail,Mass Customer,N,No,12.0
232,233,Art,Barwell,Male,34,1986-08-08 00:00:00,Environmental Tech,Property,Mass Customer,N,No,13.0
233,234,Mead,Alpes,Female,71,1969-08-12 00:00:00,Chief Design Engineer,Retail,High Net Worth,N,No,12.0
234,235,Leona,Phateplace,Female,30,1976-12-26 00:00:00,Social Worker,Health,Mass Customer,N,No,15.0
235,236,Tybalt,Gillingwater,Male,79,1954-10-30 00:00:00,Research Nurse,Health,Affluent Customer,N,No,14.0
236,237,Reginald,Dartan,Male,18,1974-03-07 00:00:00,Account Coordinator,Property,High Net Worth,N,Yes,11.0
237,238,Max,Bilborough,Male,54,1984-02-04 00:00:00,Programmer III,,Mass Customer,N,Yes,14.0
238,239,Wells,Pressman,Male,62,1992-12-13 00:00:00,Registered Nurse,Health,Affluent Customer,N,No,3.0
239,240,Gavin,Fawks,Male,49,1989-07-28 00:00:00,Administrative Assistant III,IT,High Net Worth,N,Yes,15.0
240,241,Quillan,Duigan,Male,94,1987-05-09 00:00:00,Quality Engineer,Entertainment,Mass Customer,N,No,20.0
241,242,Taite,Droghan,Male,17,1992-03-20 00:00:00,Nurse,Property,Affluent Customer,N,No,8.0
242,243,Barbara,Croxley,Female,94,1976-09-02 00:00:00,Teacher,Manufacturing,High Net Worth,N,Yes,14.0
243,244,Germayne,Sperry,Male,57,1974-11-25 00:00:00,,Retail,Affluent Customer,N,No,8.0
244,245,Noell,Grahlmans,Female,6,2001-09-26 00:00:00,Associate Professor,Financial Services,Affluent Customer,N,No,1.0
245,246,Binny,Whight,Female,63,1991-02-28 00:00:00,Technical Writer,Manufacturing,High Net Worth,N,No,9.0
246,247,Kristal,Joysey,Female,62,1983-05-06 00:00:00,Staff Accountant II,Financial Services,High Net Worth,N,Yes,13.0
247,248,Inger,Eskell,Female,76,1978-04-15 00:00:00,Clinical Specialist,Health,Affluent Customer,N,Yes,12.0
248,249,D'arcy,Slay,Male,65,1992-09-13 00:00:00,Quality Control Specialist,IT,High Net Worth,N,No,9.0
249,250,Kristofer,,Male,53,1988-04-15 00:00:00,Legal Assistant,Health,Mass Customer,N,Yes,13.0
250,251,Mala,,Female,88,1977-12-24 00:00:00,VP Sales,Financial Services,Affluent Customer,N,Yes,10.0
251,252,Anthea,Ruskin,Female,39,1983-01-24 00:00:00,Account Coordinator,Property,Mass Customer,N,Yes,13.0
252,253,Amalee,Choak,Female,82,1997-05-11 00:00:00,Food Chemist,Health,Mass Customer,N,Yes,1.0
253,254,Barbie,Rubi,Female,98,1961-09-22 00:00:00,Information Systems Manager,Retail,Mass Customer,N,No,14.0
254,255,Keeley,Kruger,Female,2,1954-01-15 00:00:00,Desktop Support Technician,IT,Mass Customer,N,No,5.0
255,256,Linell,Beadle,Female,16,1975-05-07 00:00:00,Director of Sales,Health,High Net Worth,N,Yes,21.0
256,257,Marissa,,Female,70,1966-02-08 00:00:00,Sales Associate,Manufacturing,Affluent Customer,N,Yes,19.0
257,258,Othella,Keher,Female,24,1992-05-03 00:00:00,Administrative Officer,Manufacturing,High Net Worth,N,No,9.0
258,259,Venita,Dymick,Female,70,1983-07-22 00:00:00,Senior Developer,Health,High Net Worth,N,Yes,3.0
259,260,Farand,Marriner,Female,47,1979-08-30 00:00:00,Senior Quality Engineer,Health,High Net Worth,N,Yes,22.0
260,261,Marve,Pryn,Male,74,1977-10-15 00:00:00,Structural Engineer,,Mass Customer,N,No,8.0
261,262,Cordie,Petrelli,Male,97,1977-12-23 00:00:00,,Health,High Net Worth,N,Yes,10.0
262,263,Tonia,Leigh,Female,89,1985-11-19 00:00:00,Dental Hygienist,Health,High Net Worth,N,No,7.0
263,264,Jedd,Spiby,Male,31,1977-12-07 00:00:00,Technical Writer,Health,Mass Customer,N,No,11.0
264,265,Pennie,Stoile,Male,74,1965-10-05 00:00:00,Sales Representative,Retail,High Net Worth,N,Yes,18.0
265,266,Lelia,Garatty,Female,69,1989-07-19 00:00:00,Account Executive,Retail,Affluent Customer,N,No,18.0
266,267,Edgar,Buckler,U,53,,,IT,High Net Worth,N,No,
267,268,Kacie,Kidston,Female,60,1978-10-18 00:00:00,Chemical Engineer,Manufacturing,Mass Customer,N,No,10.0
268,269,Zacherie,Grindley,Male,55,1954-09-19 00:00:00,Nurse Practicioner,Property,Mass Customer,N,Yes,9.0
269,270,Auberta,Roundtree,Female,38,1970-12-10 00:00:00,Budget/Accounting Analyst III,,Mass Customer,N,Yes,17.0
270,271,Doll,Burtwell,Female,51,1991-02-13 00:00:00,Financial Advisor,Financial Services,Mass Customer,N,No,4.0
271,272,Arlie,Crean,Female,22,1987-06-06 00:00:00,Product Engineer,Retail,Mass Customer,N,Yes,1.0
272,273,Nevile,Abraham,Male,54,1963-04-22 00:00:00,Computer Systems Analyst IV,,Mass Customer,N,No,19.0
273,274,Tessi,Hesse,Female,66,1976-09-15 00:00:00,Social Worker,Health,Mass Customer,N,Yes,14.0
274,275,Dud,,Male,7,1955-07-27 00:00:00,VP Sales,Health,High Net Worth,N,No,13.0
275,276,Goldi,Dwine,Female,47,1990-03-25 00:00:00,,Financial Services,Mass Customer,N,No,22.0
276,277,Jehanna,Alvarado,Female,69,1956-02-19 00:00:00,VP Product Management,,High Net Worth,N,No,15.0
277,278,Sydney,Georger,Male,22,1997-07-30 00:00:00,Executive Secretary,,Affluent Customer,N,Yes,4.0
278,279,Tamera,Hinckes,Female,0,1981-09-09 00:00:00,Web Designer I,Manufacturing,Mass Customer,N,No,11.0
279,280,Welch,MacAllaster,Male,15,1995-03-22 00:00:00,Geologist I,,Affluent Customer,N,Yes,5.0
280,281,Jeanette,Sizzey,Female,51,1972-12-27 00:00:00,Cost Accountant,Financial Services,High Net Worth,N,Yes,8.0
281,282,Lauren,Curcher,Male,82,1989-10-27 00:00:00,VP Quality Control,Argiculture,High Net Worth,N,Yes,11.0
282,283,Sari,Noye,Female,34,1991-02-04 00:00:00,Assistant Manager,Retail,Mass Customer,N,No,2.0
283,284,Seth,Moorman,Male,38,1986-04-11 00:00:00,Financial Analyst,Financial Services,High Net Worth,N,Yes,9.0
284,285,Julee,Janovsky,Female,3,1977-11-19 00:00:00,Community Outreach Specialist,Manufacturing,Mass Customer,N,No,12.0
285,286,Kiley,Canaan,Male,99,1989-08-01 00:00:00,Accounting Assistant II,Manufacturing,Affluent Customer,N,Yes,11.0
286,287,Hannie,Wodham,Female,41,1985-05-06 00:00:00,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,4.0
287,288,Ebenezer,Seedman,Male,71,1985-09-08 00:00:00,,Manufacturing,High Net Worth,N,No,9.0
288,289,Modestia,Lithgow,Female,43,1970-04-12 00:00:00,Clinical Specialist,Health,High Net Worth,N,No,10.0
289,290,Giorgio,Kevane,U,42,,Senior Sales Associate,IT,Mass Customer,N,No,
290,291,Aime,Burston,Female,63,1971-10-22 00:00:00,Assistant Media Planner,Entertainment,Mass Customer,N,No,4.0
291,292,Gelya,Gerant,Female,42,1961-11-24 00:00:00,VP Product Management,,Affluent Customer,N,Yes,9.0
292,293,Virgilio,Willcocks,Male,80,1989-12-10 00:00:00,Administrative Assistant III,Manufacturing,Mass Customer,N,Yes,20.0
293,294,Magnum,Slowan,Male,39,1959-04-01 00:00:00,Recruiting Manager,,High Net Worth,N,No,5.0
294,295,Lena,Chape,Female,64,1964-12-26 00:00:00,Database Administrator II,,Mass Customer,N,Yes,18.0
295,296,Marshal,Rathbone,Male,34,1972-06-19 00:00:00,,Health,High Net Worth,N,Yes,17.0
296,297,Cecile,MacLise,Female,33,1959-04-27 00:00:00,Electrical Engineer,Manufacturing,High Net Worth,N,No,16.0
297,298,Maurise,Lenglet,Male,69,1956-08-15 00:00:00,Engineer I,Manufacturing,High Net Worth,N,No,9.0
298,299,Corabelle,Hartnell,Female,80,1956-09-15 00:00:00,Budget/Accounting Analyst I,Financial Services,Mass Customer,N,Yes,7.0
299,300,Malachi,Hadcroft,Male,88,1956-06-22 00:00:00,Clinical Specialist,Health,Mass Customer,N,No,9.0
300,301,Hildy,Bilbrook,Female,54,1980-10-10 00:00:00,Developer IV,Manufacturing,High Net Worth,N,No,19.0
301,302,Laurice,Colgrave,Female,32,1977-03-27 00:00:00,,Health,Mass Customer,N,No,13.0
302,303,Shane,Smetoun,Female,59,1974-08-15 00:00:00,Assistant Professor,Argiculture,Mass Customer,N,Yes,14.0
303,304,Paddy,Mumbray,Male,36,1969-03-27 00:00:00,VP Marketing,Manufacturing,Mass Customer,N,Yes,15.0
304,305,Cris,Chellam,Female,1,1974-03-17 00:00:00,Financial Analyst,Financial Services,Mass Customer,N,No,11.0
305,306,Ruy,Adanet,Male,19,1973-08-02 00:00:00,Registered Nurse,Health,High Net Worth,N,No,18.0
306,307,Ruben,Handlin,Male,55,1984-08-18 00:00:00,Clinical Specialist,Health,Affluent Customer,N,Yes,12.0
307,308,Iver,Dobsons,Male,2,1983-03-09 00:00:00,Database Administrator I,IT,High Net Worth,N,No,4.0
308,309,Maurizia,Ligerton,Female,53,1974-10-02 00:00:00,Clinical Specialist,Health,Mass Customer,N,Yes,21.0
309,310,Myranda,Clowser,Female,0,1985-02-13 00:00:00,Account Coordinator,Financial Services,Mass Customer,N,Yes,18.0
310,311,Jaimie,Halms,Female,86,1957-08-16 00:00:00,Internal Auditor,Health,High Net Worth,N,No,12.0
311,312,Garek,Prattin,Male,44,1958-03-17 00:00:00,Desktop Support Technician,Financial Services,Affluent Customer,N,Yes,6.0
312,313,Theo,McKune,Male,70,1987-12-22 00:00:00,Operator,Manufacturing,Mass Customer,N,Yes,13.0
313,314,Catie,Advani,Female,27,1962-08-25 00:00:00,Marketing Assistant,Retail,High Net Worth,N,Yes,5.0
314,315,Lisa,Odlin,Female,67,1958-04-16 00:00:00,Chief Design Engineer,Manufacturing,Affluent Customer,N,No,12.0
315,316,Genni,Larway,Female,72,1976-06-01 00:00:00,Environmental Specialist,Manufacturing,Mass Customer,N,Yes,10.0
316,317,Elicia,Dahler,Female,26,1974-02-10 00:00:00,Automation Specialist II,Entertainment,Mass Customer,N,Yes,14.0
317,318,Libbie,Castelin,Female,21,1969-05-19 00:00:00,Programmer III,Retail,Affluent Customer,N,Yes,18.0
318,319,Madelle,Matteris,Female,32,1971-10-11 00:00:00,,Retail,Mass Customer,N,Yes,14.0
319,320,Aldous,Cubin,Male,19,1997-02-09 00:00:00,Registered Nurse,Health,Mass Customer,N,No,4.0
320,321,Christean,Finnes,Female,58,1973-09-15 00:00:00,Marketing Manager,,Mass Customer,N,No,18.0
321,322,De,Denington,Female,19,1977-03-10 00:00:00,Research Associate,Financial Services,Mass Customer,N,Yes,11.0
322,323,Celka,Goodrich,Female,54,1973-06-04 00:00:00,Senior Developer,Health,Mass Customer,N,Yes,7.0
323,324,Franz,Lyptrit,Male,97,1986-08-05 00:00:00,Computer Systems Analyst I,IT,Mass Customer,N,Yes,15.0
324,325,Anthia,Ghilardini,Female,98,1971-09-26 00:00:00,Computer Systems Analyst I,Financial Services,Affluent Customer,N,Yes,17.0
325,326,Guenna,Spensly,Female,74,1980-02-16 00:00:00,Help Desk Operator,Financial Services,Mass Customer,N,No,6.0
326,327,Cris,Richfield,Female,10,1968-07-24 00:00:00,Design Engineer,Health,Mass Customer,N,No,12.0
327,328,Bernice,Kings,Female,87,1991-04-11 00:00:00,Senior Developer,Manufacturing,Mass Customer,N,No,12.0
328,329,Garvy,Berthel,Male,25,1984-11-20 00:00:00,Account Representative IV,Entertainment,High Net Worth,N,Yes,12.0
329,330,Port,Pancost,Male,78,1959-06-03 00:00:00,Recruiting Manager,Manufacturing,High Net Worth,N,Yes,7.0
330,331,Ford,Groucock,Male,87,1998-09-23 00:00:00,Desktop Support Technician,Health,Mass Customer,N,Yes,3.0
331,332,Liza,Trouel,Female,23,1978-08-19 00:00:00,Registered Nurse,Health,High Net Worth,N,No,14.0
332,333,Debbi,Doohey,Female,25,1965-06-20 00:00:00,Sales Associate,Financial Services,Affluent Customer,N,Yes,8.0
333,334,Fredi,Iannuzzelli,Female,71,1999-05-20 00:00:00,Financial Advisor,Financial Services,Affluent Customer,N,Yes,3.0
334,335,Debee,Martynov,Female,20,1983-04-19 00:00:00,Senior Editor,,Affluent Customer,N,No,8.0
335,336,Georgiana,Wallington,Female,91,1980-01-06 00:00:00,,Manufacturing,High Net Worth,N,No,3.0
336,337,Shaylah,Urquhart,Female,67,1979-10-08 00:00:00,Statistician IV,Argiculture,High Net Worth,N,Yes,12.0
337,338,Hilliary,Littrell,Female,33,1958-03-14 00:00:00,,Health,Mass Customer,N,No,19.0
338,339,Nanny,Casero,Female,56,1980-01-11 00:00:00,Human Resources Manager,Health,Mass Customer,N,No,12.0
339,340,Joshuah,Purvey,Male,39,1973-07-31 00:00:00,,Argiculture,Mass Customer,N,Yes,17.0
340,341,Jeremiah,Wasling,Male,10,1976-08-25 00:00:00,GIS Technical Architect,Financial Services,Mass Customer,N,No,5.0
341,342,Winslow,Hammant,Male,40,1987-05-19 00:00:00,Programmer IV,Health,High Net Worth,N,No,2.0
342,343,Nicole,Johananoff,Female,76,1957-08-14 00:00:00,Recruiter,Property,Affluent Customer,N,No,13.0
343,344,Carlene,Eyckelbeck,Female,91,1973-07-18 00:00:00,,,High Net Worth,N,Yes,4.0
344,345,Tish,Oleksiak,Female,74,1989-02-03 00:00:00,Senior Sales Associate,Health,High Net Worth,N,Yes,17.0
345,346,Timmie,Eisikowitz,Male,68,1981-03-15 00:00:00,Financial Analyst,Financial Services,Mass Customer,N,No,3.0
346,347,Berkly,Grishinov,Male,50,1965-06-06 00:00:00,Marketing Manager,Financial Services,Mass Customer,N,No,9.0
347,348,Gan,Devoy,Male,20,1980-11-01 00:00:00,Assistant Professor,Retail,Mass Customer,N,Yes,9.0
348,349,Vinnie,Usherwood,Female,35,1981-04-15 00:00:00,Computer Systems Analyst IV,Manufacturing,High Net Worth,N,No,4.0
349,350,Carmela,Jesper,Female,47,1977-12-09 00:00:00,Clinical Specialist,Health,Mass Customer,N,Yes,9.0
350,351,Dev,Hafner,Male,69,1999-05-12 00:00:00,Pharmacist,Health,Mass Customer,N,Yes,2.0
351,352,Orrin,Finding,Male,12,1979-07-08 00:00:00,Sales Representative,Retail,Mass Customer,N,No,4.0
352,353,Antonia,Cardis,Female,9,1980-10-09 00:00:00,Information Systems Manager,,Mass Customer,N,No,3.0
353,354,Mavra,Donavan,Female,87,1980-11-26 00:00:00,Legal Assistant,Property,Mass Customer,N,No,9.0
354,355,Stacy,Gullane,Female,97,1979-06-01 00:00:00,Database Administrator II,Retail,Mass Customer,N,Yes,3.0
355,356,Nichole,,Female,10,1975-03-30 00:00:00,Librarian,Entertainment,High Net Worth,N,No,5.0
356,357,Betta,Shrimpton,Female,21,1969-01-25 00:00:00,Director of Sales,,Affluent Customer,N,No,18.0
357,358,Kippie,Crimpe,Female,54,1985-12-27 00:00:00,Accounting Assistant IV,,Mass Customer,N,No,18.0
358,359,Dulcine,Gauson,Female,2,1958-11-28 00:00:00,Legal Assistant,Manufacturing,Affluent Customer,N,Yes,6.0
359,360,Atalanta,Starbucke,Female,64,1956-04-02 00:00:00,Staff Scientist,Property,Mass Customer,N,Yes,19.0
360,361,Stephana,Minero,Female,59,1999-03-27 00:00:00,Software Engineer IV,Health,Mass Customer,N,Yes,2.0
361,362,Jamima,Pirolini,Female,47,1974-11-17 00:00:00,Software Engineer IV,Financial Services,High Net Worth,N,Yes,18.0
362,363,Sabrina,Caddy,Female,82,1988-03-04 00:00:00,Project Manager,Retail,Mass Customer,N,Yes,7.0
363,364,Leontyne,Simpkiss,Female,96,1976-09-30 00:00:00,Database Administrator III,Financial Services,Affluent Customer,N,No,11.0
364,365,Romona,Capitano,Female,98,1976-06-27 00:00:00,VP Quality Control,Property,High Net Worth,N,No,15.0
365,366,Constance,Ucchino,Female,7,1954-01-08 00:00:00,Librarian,Entertainment,High Net Worth,N,No,19.0
366,367,Katrinka,Sturrock,Female,93,1985-02-17 00:00:00,Programmer II,Manufacturing,Mass Customer,N,Yes,12.0
367,368,Lacee,Roan,Female,32,1986-11-26 00:00:00,,Financial Services,High Net Worth,N,No,6.0
368,369,Alic,Trenear,Male,19,1991-08-24 00:00:00,Actuary,Financial Services,Mass Customer,N,Yes,9.0
369,370,Trstram,Bondesen,Male,91,1998-07-27 00:00:00,,Telecommunications,Affluent Customer,N,Yes,3.0
370,371,Pernell,Favelle,Male,7,1954-07-06 00:00:00,Systems Administrator III,Financial Services,Mass Customer,N,No,7.0
371,372,Moina,Thumim,Female,19,1987-08-13 00:00:00,Graphic Designer,Property,Affluent Customer,N,Yes,4.0
372,373,Eva,Colenutt,Female,95,2000-08-26 00:00:00,Structural Analysis Engineer,Health,High Net Worth,N,Yes,1.0
373,374,Valdemar,MacCoughen,Male,81,1992-01-22 00:00:00,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,8.0
374,375,Salvidor,Renzo,Male,13,1976-08-23 00:00:00,Automation Specialist II,Manufacturing,Mass Customer,N,Yes,7.0
375,376,Marena,Brunotti,Female,60,1966-10-24 00:00:00,Financial Advisor,Financial Services,Mass Customer,N,Yes,19.0
376,377,Levy,Bonavia,Male,65,1999-05-19 00:00:00,Staff Scientist,Argiculture,Mass Customer,N,No,1.0
377,378,Raquela,Yuille,Female,98,1974-05-04 00:00:00,Senior Developer,Retail,Mass Customer,N,No,17.0
378,379,Bert,Ainslie,Male,2,1980-03-13 00:00:00,,Manufacturing,High Net Worth,N,Yes,4.0
379,380,Teriann,Birdsey,Female,66,1956-05-15 00:00:00,Structural Engineer,Property,Mass Customer,N,No,17.0
380,381,Leesa,Castleman,Female,99,1996-11-30 00:00:00,Sales Associate,,Affluent Customer,N,No,1.0
381,382,Issiah,Fardell,Male,68,1985-08-14 00:00:00,Research Nurse,Health,Mass Customer,N,Yes,7.0
382,383,Barclay,Shalders,Male,37,1978-07-15 00:00:00,Nurse Practicioner,,Affluent Customer,N,No,14.0
383,384,Friederike,Bestar,Female,70,1976-08-06 00:00:00,,Financial Services,Affluent Customer,N,No,17.0
384,385,Kendall,Humes,Male,69,1966-12-07 00:00:00,Project Manager,Health,High Net Worth,N,No,9.0
385,386,Ethelyn,Pincott,Female,63,1990-10-27 00:00:00,Senior Quality Engineer,Argiculture,Mass Customer,N,No,5.0
386,387,Spike,Thieme,Male,34,1977-02-19 00:00:00,Administrative Officer,Financial Services,Mass Customer,N,No,22.0
387,388,Carlye,Bartle,Female,53,1966-05-25 00:00:00,,Financial Services,Mass Customer,N,Yes,11.0
388,389,Dorene,Scrivner,Female,97,1975-04-27 00:00:00,Help Desk Operator,Entertainment,Affluent Customer,N,Yes,17.0
389,390,Royall,Slimings,Male,83,1997-11-25 00:00:00,Programmer Analyst II,Health,Affluent Customer,N,No,3.0
390,391,Duffie,Woodier,Male,80,1970-03-25 00:00:00,,Argiculture,Mass Customer,N,No,16.0
391,392,Brandyn,Morrid,Male,38,1978-06-14 00:00:00,Safety Technician I,Property,Mass Customer,N,No,13.0
392,393,Cesaro,Isbell,Male,35,1955-02-08 00:00:00,Associate Professor,Manufacturing,Mass Customer,N,Yes,9.0
393,394,Roanne,Cowthard,Female,70,1977-06-06 00:00:00,Legal Assistant,Health,High Net Worth,N,Yes,16.0
394,395,Penn,Burkinshaw,Male,28,1976-11-27 00:00:00,Data Coordiator,Retail,High Net Worth,N,Yes,9.0
395,396,Peria,Iscowitz,Female,98,1967-01-25 00:00:00,Systems Administrator III,Telecommunications,High Net Worth,N,Yes,16.0
396,397,Nerissa,Foote,Female,86,1981-09-02 00:00:00,Paralegal,Financial Services,Affluent Customer,N,Yes,5.0
397,398,Randee,Douberday,Female,20,1969-01-18 00:00:00,,Retail,Affluent Customer,N,No,11.0
398,399,Nickie,Neissen,Male,26,1976-07-18 00:00:00,Engineer III,Manufacturing,Affluent Customer,N,Yes,16.0
399,400,Sibeal,Fellow,Female,86,1962-05-19 00:00:00,Financial Analyst,Financial Services,Mass Customer,N,No,5.0
400,401,Halette,Helling,Female,56,1986-12-11 00:00:00,Assistant Professor,Retail,Mass Customer,N,No,15.0
401,402,Berne,Donegan,Male,9,1977-06-03 00:00:00,Desktop Support Technician,Retail,Affluent Customer,N,No,22.0
402,403,Easter,Laffoley-Lane,Female,40,1975-10-17 00:00:00,Graphic Designer,,Mass Customer,N,Yes,17.0
403,404,Sinclair,Sustins,Male,92,1995-12-17 00:00:00,Geologist I,Financial Services,Affluent Customer,N,Yes,4.0
404,405,Vivien,Urion,Female,19,1971-09-28 00:00:00,,Manufacturing,High Net Worth,N,Yes,14.0
405,406,Rhona,Spilsburie,Female,58,1987-06-16 00:00:00,Financial Analyst,Financial Services,High Net Worth,N,No,12.0
406,407,Chryste,Acum,Female,82,1979-01-12 00:00:00,Structural Analysis Engineer,,High Net Worth,N,Yes,15.0
407,408,Kurtis,Baistow,Male,79,1991-08-31 00:00:00,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,11.0
408,409,Tatiania,O'Kane,Female,84,1978-01-23 00:00:00,Executive Secretary,Health,Mass Customer,N,Yes,13.0
409,410,Alicia,Townend,Female,14,1990-04-09 00:00:00,Structural Engineer,,Mass Customer,N,Yes,11.0
410,411,Cathyleen,Bern,Female,84,1977-03-31 00:00:00,Director of Sales,Financial Services,High Net Worth,N,No,12.0
411,412,Evanne,Feechum,Female,65,1960-04-23 00:00:00,,IT,High Net Worth,N,No,19.0
412,413,Simone,Denys,Male,79,1957-12-22 00:00:00,VP Quality Control,,High Net Worth,N,Yes,19.0
413,414,Thorin,Grimoldby,Male,12,1976-07-16 00:00:00,Social Worker,Health,High Net Worth,N,No,10.0
414,415,Conchita,Jeans,Female,20,1955-05-31 00:00:00,Senior Financial Analyst,Financial Services,Affluent Customer,N,Yes,18.0
415,416,Dory,Barnsdall,Female,14,1997-06-23 00:00:00,Software Consultant,,Mass Customer,N,Yes,1.0
416,417,Fernandina,Brambley,Female,37,1971-02-17 00:00:00,Biostatistician IV,Argiculture,Mass Customer,N,No,15.0
417,418,Jere,Ding,Female,56,1958-12-22 00:00:00,,,Mass Customer,N,No,6.0
418,419,Chrissie,Bernardini,Female,34,1981-01-26 00:00:00,VP Marketing,Manufacturing,Affluent Customer,N,No,17.0
419,420,Clem,Leek,Male,93,1958-07-05 00:00:00,Help Desk Operator,Entertainment,High Net Worth,N,No,7.0
420,421,Tish,Netti,Female,26,1999-03-19 00:00:00,Sales Representative,Retail,Mass Customer,N,Yes,2.0
421,422,Vito,Norker,Male,78,2002-01-06 00:00:00,,Manufacturing,Affluent Customer,N,No,1.0
422,423,Orville,Akerman,Male,43,1956-11-08 00:00:00,Senior Quality Engineer,,Mass Customer,N,No,9.0
423,424,Dennie,Eunson,Male,77,1978-01-25 00:00:00,Research Nurse,Health,High Net Worth,N,No,9.0
424,425,Michaeline,Bordman,Female,60,1953-11-19 00:00:00,Sales Representative,Retail,Mass Customer,N,Yes,20.0
425,426,Emlyn,Anstice,Female,10,1972-06-02 00:00:00,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,8.0
426,427,Giusto,Torbett,Male,77,1996-12-19 00:00:00,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,2.0
427,428,Freida,Everil,Female,0,1977-05-03 00:00:00,Structural Engineer,Health,High Net Worth,N,Yes,14.0
428,429,Berny,Bold,Female,7,1978-07-30 00:00:00,Community Outreach Specialist,IT,High Net Worth,N,Yes,21.0
429,430,Janice,Himsworth,Female,46,1973-04-26 00:00:00,Paralegal,Financial Services,High Net Worth,N,Yes,11.0
430,431,Gale,Done,Male,8,1956-03-26 00:00:00,Research Nurse,Health,Affluent Customer,N,Yes,18.0
431,432,Amby,Pentin,Male,83,1990-02-12 00:00:00,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,10.0
432,433,Reinhard,Jubert,Male,94,1964-03-12 00:00:00,Statistician II,Property,Affluent Customer,N,No,15.0
